%  columns="iteration, evaluation, fitness, void, void, xrecentbest" (startseed=214675, 2023/10/9 16:50:38.76)
51 460  2.317982283164761625e+00 0 0 4.452108e+00 2.131659e+02 9.568145e+01 1.026168e+01 
52 469  2.318710711091517496e+00 0 0 4.503002e+00 2.135148e+02 9.674420e+01 1.005799e+01 
53 478  2.315767748066988041e+00 0 0 4.453414e+00 2.124491e+02 9.765930e+01 9.966667e+00 
54 487  2.315859265096070541e+00 0 0 4.417547e+00 2.134647e+02 9.521400e+01 1.001946e+01 
55 496  2.316544352444969590e+00 0 0 4.434445e+00 2.118864e+02 9.731812e+01 9.981159e+00 
56 505  2.315928113091768381e+00 0 0 4.478935e+00 2.121392e+02 9.742001e+01 9.938223e+00 
57 514  2.315969319578740304e+00 0 0 4.457464e+00 2.132938e+02 9.671575e+01 1.008678e+01 
58 523  2.315759554033627321e+00 0 0 4.415293e+00 2.132751e+02 9.635528e+01 1.002681e+01 
59 532  2.315644518139639896e+00 0 0 4.476866e+00 2.140342e+02 9.572388e+01 1.009348e+01 
60 541  2.315666284734581026e+00 0 0 4.503811e+00 2.139507e+02 9.566999e+01 1.000697e+01 
61 550  2.316038763580549720e+00 0 0 4.484596e+00 2.142801e+02 9.556419e+01 1.018801e+01 
62 559  2.315699102216633332e+00 0 0 4.441263e+00 2.146765e+02 9.494588e+01 1.011935e+01 
63 568  2.315612943569574256e+00 0 0 4.391059e+00 2.142839e+02 9.501912e+01 1.005676e+01 
64 577  2.315608678683814148e+00 0 0 4.369675e+00 2.142092e+02 9.554955e+01 1.005288e+01 
65 586  2.316209773308509412e+00 0 0 4.378840e+00 2.137304e+02 9.569415e+01 1.013085e+01 
66 595  2.315795941591003881e+00 0 0 4.456665e+00 2.136420e+02 9.584842e+01 1.007541e+01 
67 604  2.315664770228301528e+00 0 0 4.410670e+00 2.140245e+02 9.567115e+01 1.006655e+01 
68 613  2.315874918540337557e+00 0 0 4.396075e+00 2.143099e+02 9.493673e+01 1.011019e+01 
69 622  2.315503089531796288e+00 0 0 4.434500e+00 2.144036e+02 9.504538e+01 1.006497e+01 
70 631  2.315578856247349826e+00 0 0 4.437510e+00 2.147699e+02 9.434694e+01 1.009121e+01 
71 640  2.315904465980733740e+00 0 0 4.450406e+00 2.148847e+02 9.502455e+01 1.017186e+01 
72 649  2.315511932335385659e+00 0 0 4.450593e+00 2.144163e+02 9.523014e+01 1.007756e+01 
73 658  2.315472799689952677e+00 0 0 4.466960e+00 2.146520e+02 9.478375e+01 1.008832e+01 
74 667  2.315505554176124470e+00 0 0 4.479069e+00 2.147201e+02 9.502114e+01 1.010807e+01 
75 676  2.315278488175900318e+00 0 0 4.558212e+00 2.145747e+02 9.484898e+01 1.005780e+01 
76 685  2.315367506190576741e+00 0 0 4.537698e+00 2.145657e+02 9.448583e+01 1.010274e+01 
77 694  2.315507878339437386e+00 0 0 4.550870e+00 2.143459e+02 9.462610e+01 1.012185e+01 
78 703  2.315234896604194237e+00 0 0 4.565444e+00 2.155291e+02 9.336898e+01 1.014563e+01 
79 712  2.315390400079042621e+00 0 0 4.540546e+00 2.148351e+02 9.371514e+01 1.011490e+01 
80 721  2.315284679432663140e+00 0 0 4.529981e+00 2.145764e+02 9.452613e+01 1.008405e+01 
81 730  2.315187020474009039e+00 0 0 4.551892e+00 2.149341e+02 9.445691e+01 1.010448e+01 
82 739  2.315201822469992621e+00 0 0 4.547490e+00 2.150762e+02 9.436674e+01 1.010983e+01 
83 748  2.315069285143062316e+00 0 0 4.562575e+00 2.148305e+02 9.465765e+01 1.008859e+01 
84 757  2.315154026324744319e+00 0 0 4.589804e+00 2.154540e+02 9.378117e+01 1.015058e+01 
85 766  2.315013726616485634e+00 0 0 4.581650e+00 2.152169e+02 9.416976e+01 1.010736e+01 
86 775  2.315132368065264679e+00 0 0 4.576020e+00 2.152233e+02 9.409639e+01 1.012545e+01 
87 784  2.315064996405516773e+00 0 0 4.583344e+00 2.151967e+02 9.437179e+01 1.012079e+01 
88 793  2.315081358506958065e+00 0 0 4.568009e+00 2.150794e+02 9.439112e+01 1.010499e+01 
89 802  2.315034770139081211e+00 0 0 4.583379e+00 2.151762e+02 9.434440e+01 1.009885e+01 
90 811  2.315076570339753559e+00 0 0 4.580197e+00 2.151754e+02 9.421002e+01 1.010138e+01 
91 820  2.315018039525877924e+00 0 0 4.579022e+00 2.152651e+02 9.419006e+01 1.010948e+01 
92 829  2.315027258392364562e+00 0 0 4.580559e+00 2.150394e+02 9.451000e+01 1.009075e+01 
93 838  2.314993775995711545e+00 0 0 4.585160e+00 2.151674e+02 9.427011e+01 1.010676e+01 
94 847  2.314988690680421790e+00 0 0 4.583437e+00 2.151412e+02 9.439288e+01 1.009909e+01 
95 856  2.315014562202559301e+00 0 0 4.579567e+00 2.151284e+02 9.441304e+01 1.010528e+01 
96 865  2.315008428111234196e+00 0 0 4.583753e+00 2.149877e+02 9.446565e+01 1.010120e+01 
97 874  2.315011317411126868e+00 0 0 4.579666e+00 2.149587e+02 9.448614e+01 1.009685e+01 
98 883  2.314998035541000476e+00 0 0 4.586022e+00 2.151257e+02 9.428770e+01 1.010642e+01 
99 892  2.314989571717182226e+00 0 0 4.584174e+00 2.150737e+02 9.433263e+01 1.010101e+01 
100 901  2.314983393097795883e+00 0 0 4.586318e+00 2.150781e+02 9.439482e+01 1.010002e+01 
101 910  2.314974439344211099e+00 0 0 4.585453e+00 2.151063e+02 9.434565e+01 1.010122e+01 
102 919  2.314978957541851123e+00 0 0 4.583435e+00 2.151748e+02 9.431330e+01 1.010325e+01 
103 928  2.314979768122149117e+00 0 0 4.586453e+00 2.152216e+02 9.425859e+01 1.010777e+01 
104 937  2.314971358699710713e+00 0 0 4.584961e+00 2.151542e+02 9.434203e+01 1.010254e+01 
105 946  2.314975216985453166e+00 0 0 4.584957e+00 2.151903e+02 9.430093e+01 1.010453e+01 
106 955  2.314963269489151099e+00 0 0 4.587110e+00 2.151593e+02 9.431065e+01 1.010270e+01 
107 964  2.314976541942247223e+00 0 0 4.587002e+00 2.151256e+02 9.434676e+01 1.010061e+01 
108 973  2.314965689105278113e+00 0 0 4.586775e+00 2.151560e+02 9.433681e+01 1.010316e+01 
109 982  2.314958490850012929e+00 0 0 4.587476e+00 2.151785e+02 9.432842e+01 1.010332e+01 
