%  columns="iteration, evaluation, void, void, void, xmean" (startseed=214675, 2023/10/9 16:50:38.76)
317 2854 0 0 0 4.580971e+00 2.147355e+02 9.486857e+01 1.007630e+01 
318 2863 0 0 0 4.580971e+00 2.147355e+02 9.486857e+01 1.007630e+01 
319 2872 0 0 0 4.580971e+00 2.147355e+02 9.486857e+01 1.007630e+01 
320 2881 0 0 0 4.580971e+00 2.147355e+02 9.486857e+01 1.007630e+01 
321 2890 0 0 0 4.580971e+00 2.147355e+02 9.486857e+01 1.007630e+01 
322 2899 0 0 0 4.580971e+00 2.147355e+02 9.486857e+01 1.007630e+01 
323 2908 0 0 0 4.580971e+00 2.147355e+02 9.486857e+01 1.007630e+01 
324 2917 0 0 0 4.580971e+00 2.147355e+02 9.486857e+01 1.007630e+01 
325 2926 0 0 0 4.580971e+00 2.147355e+02 9.486857e+01 1.007630e+01 
326 2935 0 0 0 4.580971e+00 2.147355e+02 9.486857e+01 1.007630e+01 
327 2944 0 0 0 4.580971e+00 2.147355e+02 9.486857e+01 1.007630e+01 
328 2953 0 0 0 4.580971e+00 2.147355e+02 9.486857e+01 1.007630e+01 
329 2962 0 0 0 4.580971e+00 2.147355e+02 9.486857e+01 1.007630e+01 
330 2971 0 0 0 4.580971e+00 2.147355e+02 9.486857e+01 1.007630e+01 
331 2980 0 0 0 4.580971e+00 2.147355e+02 9.486857e+01 1.007630e+01 
332 2989 0 0 0 4.580971e+00 2.147355e+02 9.486857e+01 1.007630e+01 
333 2998 0 0 0 4.580971e+00 2.147355e+02 9.486857e+01 1.007630e+01 
334 3007 0 0 0 4.580971e+00 2.147355e+02 9.486857e+01 1.007630e+01 
335 3016 0 0 0 4.580971e+00 2.147355e+02 9.486857e+01 1.007630e+01 
336 3025 0 0 0 4.580971e+00 2.147355e+02 9.486857e+01 1.007630e+01 
337 3034 0 0 0 4.580971e+00 2.147355e+02 9.486857e+01 1.007630e+01 
338 3043 0 0 0 4.580971e+00 2.147355e+02 9.486857e+01 1.007630e+01 
339 3052 0 0 0 4.580971e+00 2.147355e+02 9.486857e+01 1.007630e+01 
340 3061 0 0 0 4.580971e+00 2.147355e+02 9.486857e+01 1.007630e+01 
341 3070 0 0 0 4.580971e+00 2.147355e+02 9.486857e+01 1.007630e+01 
342 3079 0 0 0 4.580971e+00 2.147355e+02 9.486857e+01 1.007630e+01 
343 3088 0 0 0 4.580971e+00 2.147355e+02 9.486857e+01 1.007630e+01 
344 3097 0 0 0 4.580971e+00 2.147355e+02 9.486857e+01 1.007630e+01 
345 3106 0 0 0 4.580971e+00 2.147355e+02 9.486857e+01 1.007630e+01 
346 3115 0 0 0 4.580971e+00 2.147355e+02 9.486857e+01 1.007630e+01 
347 3124 0 0 0 4.580971e+00 2.147355e+02 9.486857e+01 1.007630e+01 
348 3133 0 0 0 4.580971e+00 2.147355e+02 9.486857e+01 1.007630e+01 
349 3142 0 0 0 4.580971e+00 2.147355e+02 9.486857e+01 1.007630e+01 
350 3151 0 0 0 4.580971e+00 2.147355e+02 9.486857e+01 1.007630e+01 
351 3160 0 0 0 4.580971e+00 2.147355e+02 9.486857e+01 1.007630e+01 
352 3169 0 0 0 4.580971e+00 2.147355e+02 9.486857e+01 1.007630e+01 
353 3178 0 0 0 4.580971e+00 2.147355e+02 9.486857e+01 1.007630e+01 
354 3187 0 0 0 4.580971e+00 2.147355e+02 9.486857e+01 1.007630e+01 
355 3196 0 0 0 4.580971e+00 2.147355e+02 9.486857e+01 1.007630e+01 
356 3205 0 0 0 4.580971e+00 2.147355e+02 9.486857e+01 1.007630e+01 
357 3214 0 0 0 4.580971e+00 2.147355e+02 9.486857e+01 1.007630e+01 
358 3223 0 0 0 4.580971e+00 2.147355e+02 9.486857e+01 1.007630e+01 
359 3232 0 0 0 4.580971e+00 2.147355e+02 9.486857e+01 1.007630e+01 
360 3241 0 0 0 4.580971e+00 2.147355e+02 9.486857e+01 1.007630e+01 
361 3250 0 0 0 4.580971e+00 2.147355e+02 9.486857e+01 1.007630e+01 
362 3259 0 0 0 4.580971e+00 2.147355e+02 9.486857e+01 1.007630e+01 
363 3268 0 0 0 4.580971e+00 2.147355e+02 9.486857e+01 1.007630e+01 
364 3277 0 0 0 4.580971e+00 2.147355e+02 9.486857e+01 1.007630e+01 
365 3286 0 0 0 4.580971e+00 2.147355e+02 9.486857e+01 1.007630e+01 
366 3295 0 0 0 4.580971e+00 2.147355e+02 9.486857e+01 1.007630e+01 
367 3304 0 0 0 4.580971e+00 2.147355e+02 9.486857e+01 1.007630e+01 
368 3313 0 0 0 4.580971e+00 2.147355e+02 9.486857e+01 1.007630e+01 
369 3322 0 0 0 4.580971e+00 2.147355e+02 9.486857e+01 1.007630e+01 
370 3331 0 0 0 4.580971e+00 2.147355e+02 9.486857e+01 1.007630e+01 
371 3340 0 0 0 4.580971e+00 2.147355e+02 9.486857e+01 1.007630e+01 
372 3349 0 0 0 4.580971e+00 2.147355e+02 9.486857e+01 1.007630e+01 
373 3358 0 0 0 4.580971e+00 2.147355e+02 9.486857e+01 1.007630e+01 
374 3367 0 0 0 4.580971e+00 2.147355e+02 9.486857e+01 1.007630e+01 
375 3376 0 0 0 4.580971e+00 2.147355e+02 9.486857e+01 1.007630e+01 
376 3385 0 0 0 4.580971e+00 2.147355e+02 9.486857e+01 1.007630e+01 
377 3394 0 0 0 4.580971e+00 2.147355e+02 9.486857e+01 1.007630e+01 
378 3403 0 0 0 4.580971e+00 2.147355e+02 9.486857e+01 1.007630e+01 
379 3412 0 0 0 4.580971e+00 2.147355e+02 9.486857e+01 1.007630e+01 
380 3421 0 0 0 4.580971e+00 2.147355e+02 9.486857e+01 1.007630e+01 
381 3430 0 0 0 4.580971e+00 2.147355e+02 9.486857e+01 1.007630e+01 
382 3439 0 0 0 4.580971e+00 2.147355e+02 9.486857e+01 1.007630e+01 
1 3458 0 0 0 -2.706812e-01 2.064934e+02 8.320848e+01 1.416762e+01 
2 3475 0 0 0 6.948267e-01 2.426773e+02 6.868213e+01 1.212747e+01 
3 3492 0 0 0 2.188998e+00 2.103314e+02 7.468883e+01 1.095466e+01 
4 3509 0 0 0 3.639518e+00 2.193949e+02 7.665224e+01 9.135206e+00 
5 3526 0 0 0 4.227656e+00 1.922016e+02 6.904895e+01 7.758452e+00 
6 3543 0 0 0 2.925546e+00 2.055888e+02 6.990224e+01 8.706188e+00 
7 3560 0 0 0 4.038544e+00 2.181302e+02 8.448152e+01 7.329094e+00 
8 3577 0 0 0 3.721149e+00 2.156411e+02 8.687973e+01 8.403433e+00 
9 3594 0 0 0 3.643039e+00 2.144468e+02 8.841928e+01 7.223141e+00 
10 3611 0 0 0 4.046288e+00 2.268670e+02 8.141587e+01 6.762738e+00 
11 3628 0 0 0 4.013738e+00 2.158880e+02 8.143770e+01 6.925233e+00 
12 3645 0 0 0 4.055383e+00 2.171233e+02 8.223489e+01 7.245212e+00 
13 3662 0 0 0 4.007128e+00 2.140131e+02 8.439648e+01 7.474174e+00 
14 3679 0 0 0 4.124465e+00 2.172403e+02 8.238596e+01 7.317445e+00 
15 3696 0 0 0 4.253861e+00 2.152638e+02 8.282282e+01 7.368528e+00 
16 3713 0 0 0 4.407036e+00 2.173435e+02 8.030962e+01 7.322466e+00 
17 3730 0 0 0 4.553403e+00 2.192979e+02 7.788214e+01 7.735200e+00 
18 3747 0 0 0 4.606174e+00 2.191783e+02 7.982681e+01 7.791108e+00 
19 3764 0 0 0 4.357369e+00 2.154656e+02 8.335032e+01 8.421317e+00 
20 3781 0 0 0 4.226110e+00 2.141307e+02 8.561876e+01 8.724857e+00 
21 3798 0 0 0 4.551290e+00 2.218669e+02 8.182508e+01 8.689184e+00 
22 3815 0 0 0 4.205320e+00 2.164507e+02 8.610186e+01 8.568449e+00 
23 3832 0 0 0 4.168154e+00 2.149903e+02 8.786766e+01 8.718599e+00 
24 3849 0 0 0 4.348617e+00 2.164487e+02 8.553537e+01 8.657476e+00 
25 3866 0 0 0 4.450793e+00 2.185845e+02 8.474482e+01 8.735290e+00 
26 3883 0 0 0 4.455642e+00 2.159774e+02 8.652837e+01 8.950888e+00 
27 3900 0 0 0 4.335491e+00 2.145962e+02 8.915760e+01 9.285699e+00 
28 3917 0 0 0 4.316243e+00 2.129560e+02 9.016182e+01 9.355115e+00 
29 3934 0 0 0 4.324701e+00 2.149838e+02 8.995464e+01 9.477506e+00 
30 3951 0 0 0 4.354075e+00 2.144629e+02 9.118108e+01 9.746197e+00 
31 3968 0 0 0 4.327245e+00 2.133074e+02 9.163160e+01 9.944124e+00 
32 3985 0 0 0 4.410753e+00 2.136908e+02 9.300893e+01 1.009547e+01 
33 4002 0 0 0 4.304206e+00 2.146985e+02 9.248737e+01 1.000948e+01 
34 4019 0 0 0 4.337453e+00 2.142329e+02 9.242068e+01 1.002745e+01 
35 4036 0 0 0 4.281310e+00 2.141413e+02 9.335107e+01 1.005789e+01 
36 4053 0 0 0 4.347174e+00 2.144829e+02 9.398217e+01 1.015108e+01 
37 4070 0 0 0 4.316641e+00 2.145230e+02 9.346232e+01 1.010529e+01 
38 4087 0 0 0 4.335352e+00 2.143496e+02 9.455303e+01 1.014596e+01 
39 4104 0 0 0 4.381198e+00 2.141778e+02 9.480093e+01 1.011665e+01 
40 4121 0 0 0 4.430195e+00 2.140596e+02 9.494060e+01 1.016493e+01 
41 4138 0 0 0 4.438363e+00 2.146108e+02 9.468621e+01 1.012440e+01 
42 4155 0 0 0 4.480515e+00 2.146234e+02 9.436768e+01 1.010592e+01 
43 4172 0 0 0 4.502382e+00 2.150440e+02 9.362695e+01 1.010985e+01 
44 4189 0 0 0 4.410222e+00 2.146502e+02 9.427270e+01 1.011016e+01 
45 4206 0 0 0 4.481022e+00 2.150393e+02 9.416633e+01 1.012999e+01 
46 4223 0 0 0 4.465832e+00 2.148973e+02 9.417097e+01 1.012514e+01 
47 4240 0 0 0 4.521166e+00 2.147371e+02 9.457331e+01 1.013160e+01 
48 4257 0 0 0 4.520205e+00 2.148068e+02 9.444245e+01 1.011344e+01 
49 4274 0 0 0 4.485757e+00 2.146573e+02 9.473487e+01 1.012151e+01 
50 4291 0 0 0 4.459553e+00 2.149199e+02 9.440475e+01 1.010494e+01 
51 4308 0 0 0 4.502761e+00 2.150408e+02 9.426203e+01 1.010192e+01 
52 4325 0 0 0 4.556368e+00 2.151303e+02 9.428284e+01 1.011454e+01 
53 4342 0 0 0 4.560853e+00 2.149235e+02 9.422565e+01 1.010976e+01 
54 4359 0 0 0 4.548731e+00 2.148193e+02 9.442109e+01 1.010562e+01 
55 4376 0 0 0 4.563897e+00 2.146931e+02 9.446686e+01 1.009798e+01 
56 4393 0 0 0 4.552968e+00 2.147707e+02 9.452369e+01 1.008884e+01 
57 4410 0 0 0 4.542977e+00 2.147098e+02 9.453579e+01 1.009295e+01 
58 4427 0 0 0 4.552815e+00 2.147616e+02 9.455753e+01 1.008502e+01 
59 4444 0 0 0 4.557377e+00 2.147184e+02 9.457921e+01 1.008101e+01 
60 4461 0 0 0 4.569054e+00 2.146963e+02 9.464374e+01 1.007760e+01 
61 4478 0 0 0 4.573525e+00 2.146845e+02 9.467619e+01 1.008038e+01 
62 4495 0 0 0 4.568884e+00 2.147733e+02 9.468242e+01 1.007954e+01 
63 4512 0 0 0 4.569362e+00 2.147309e+02 9.473719e+01 1.008145e+01 
64 4529 0 0 0 4.573193e+00 2.147325e+02 9.471368e+01 1.008418e+01 
65 4546 0 0 0 4.578182e+00 2.147020e+02 9.476038e+01 1.007823e+01 
66 4563 0 0 0 4.576187e+00 2.147095e+02 9.474572e+01 1.008536e+01 
67 4580 0 0 0 4.575934e+00 2.147428e+02 9.478519e+01 1.008322e+01 
68 4597 0 0 0 4.576586e+00 2.147453e+02 9.474001e+01 1.008058e+01 
69 4614 0 0 0 4.577316e+00 2.146912e+02 9.477719e+01 1.007781e+01 
70 4631 0 0 0 4.578047e+00 2.146735e+02 9.477917e+01 1.007681e+01 
71 4648 0 0 0 4.578919e+00 2.146951e+02 9.478064e+01 1.007804e+01 
72 4665 0 0 0 4.577744e+00 2.146864e+02 9.481643e+01 1.007690e+01 
73 4682 0 0 0 4.578823e+00 2.147355e+02 9.480892e+01 1.007896e+01 
74 4699 0 0 0 4.580185e+00 2.147557e+02 9.478711e+01 1.007943e+01 
75 4716 0 0 0 4.578700e+00 2.147468e+02 9.481231e+01 1.007848e+01 
76 4733 0 0 0 4.578812e+00 2.147577e+02 9.479065e+01 1.007948e+01 
77 4750 0 0 0 4.579443e+00 2.147749e+02 9.478116e+01 1.008018e+01 
78 4767 0 0 0 4.579589e+00 2.147724e+02 9.479100e+01 1.007994e+01 
79 4784 0 0 0 4.579770e+00 2.147628e+02 9.480984e+01 1.007898e+01 
80 4801 0 0 0 4.580211e+00 2.147635e+02 9.481295e+01 1.007852e+01 
81 4818 0 0 0 4.580652e+00 2.147502e+02 9.483592e+01 1.007749e+01 
82 4835 0 0 0 4.580453e+00 2.147281e+02 9.486320e+01 1.007629e+01 
83 4852 0 0 0 4.580237e+00 2.147299e+02 9.485968e+01 1.007685e+01 
84 4869 0 0 0 4.579962e+00 2.147302e+02 9.485524e+01 1.007671e+01 
85 4886 0 0 0 4.579865e+00 2.147138e+02 9.488504e+01 1.007539e+01 
86 4903 0 0 0 4.580077e+00 2.147045e+02 9.489879e+01 1.007486e+01 
87 4920 0 0 0 4.580147e+00 2.147220e+02 9.487373e+01 1.007619e+01 
88 4937 0 0 0 4.580538e+00 2.147378e+02 9.486242e+01 1.007682e+01 
89 4954 0 0 0 4.580316e+00 2.147275e+02 9.487256e+01 1.007631e+01 
90 4971 0 0 0 4.580669e+00 2.147359e+02 9.486006e+01 1.007668e+01 
91 4988 0 0 0 4.580508e+00 2.147265e+02 9.487195e+01 1.007614e+01 
92 5005 0 0 0 4.580654e+00 2.147295e+02 9.487028e+01 1.007622e+01 
93 5022 0 0 0 4.580760e+00 2.147315e+02 9.486955e+01 1.007620e+01 
94 5039 0 0 0 4.580724e+00 2.147260e+02 9.487494e+01 1.007598e+01 
95 5056 0 0 0 4.580839e+00 2.147357e+02 9.486355e+01 1.007646e+01 
96 5073 0 0 0 4.580889e+00 2.147365e+02 9.486245e+01 1.007653e+01 
97 5090 0 0 0 4.580935e+00 2.147391e+02 9.486217e+01 1.007662e+01 
98 5107 0 0 0 4.580879e+00 2.147343e+02 9.486750e+01 1.007631e+01 
99 5124 0 0 0 4.580871e+00 2.147358e+02 9.486658e+01 1.007643e+01 
100 5141 0 0 0 4.580913e+00 2.147365e+02 9.486590e+01 1.007642e+01 
101 5158 0 0 0 4.580931e+00 2.147367e+02 9.486655e+01 1.007639e+01 
102 5175 0 0 0 4.580937e+00 2.147359e+02 9.486692e+01 1.007640e+01 
103 5192 0 0 0 4.580906e+00 2.147349e+02 9.486768e+01 1.007633e+01 
104 5209 0 0 0 4.580923e+00 2.147345e+02 9.486875e+01 1.007629e+01 
105 5226 0 0 0 4.580946e+00 2.147350e+02 9.486846e+01 1.007631e+01 
106 5243 0 0 0 4.580977e+00 2.147366e+02 9.486674e+01 1.007639e+01 
107 5260 0 0 0 4.580961e+00 2.147374e+02 9.486581e+01 1.007645e+01 
108 5277 0 0 0 4.580934e+00 2.147364e+02 9.486707e+01 1.007638e+01 
109 5294 0 0 0 4.580925e+00 2.147347e+02 9.486909e+01 1.007627e+01 
110 5311 0 0 0 4.580922e+00 2.147353e+02 9.486825e+01 1.007631e+01 
111 5328 0 0 0 4.580930e+00 2.147345e+02 9.486937e+01 1.007625e+01 
112 5345 0 0 0 4.580944e+00 2.147348e+02 9.486919e+01 1.007627e+01 
113 5362 0 0 0 4.580944e+00 2.147347e+02 9.486921e+01 1.007626e+01 
114 5379 0 0 0 4.580946e+00 2.147353e+02 9.486844e+01 1.007630e+01 
115 5396 0 0 0 4.580953e+00 2.147357e+02 9.486816e+01 1.007632e+01 
116 5413 0 0 0 4.580951e+00 2.147350e+02 9.486902e+01 1.007627e+01 
117 5430 0 0 0 4.580960e+00 2.147351e+02 9.486882e+01 1.007628e+01 
118 5447 0 0 0 4.580967e+00 2.147357e+02 9.486826e+01 1.007632e+01 
119 5464 0 0 0 4.580956e+00 2.147350e+02 9.486899e+01 1.007628e+01 
120 5481 0 0 0 4.580955e+00 2.147352e+02 9.486880e+01 1.007629e+01 
121 5498 0 0 0 4.580959e+00 2.147353e+02 9.486867e+01 1.007629e+01 
122 5515 0 0 0 4.580963e+00 2.147355e+02 9.486843e+01 1.007631e+01 
123 5532 0 0 0 4.580963e+00 2.147353e+02 9.486867e+01 1.007630e+01 
124 5549 0 0 0 4.580966e+00 2.147353e+02 9.486874e+01 1.007629e+01 
125 5566 0 0 0 4.580966e+00 2.147354e+02 9.486859e+01 1.007630e+01 
126 5583 0 0 0 4.580967e+00 2.147354e+02 9.486855e+01 1.007630e+01 
127 5600 0 0 0 4.580967e+00 2.147354e+02 9.486860e+01 1.007630e+01 
128 5617 0 0 0 4.580968e+00 2.147356e+02 9.486841e+01 1.007631e+01 
129 5634 0 0 0 4.580969e+00 2.147356e+02 9.486839e+01 1.007631e+01 
130 5651 0 0 0 4.580970e+00 2.147356e+02 9.486840e+01 1.007631e+01 
131 5668 0 0 0 4.580970e+00 2.147355e+02 9.486848e+01 1.007630e+01 
132 5685 0 0 0 4.580969e+00 2.147355e+02 9.486848e+01 1.007630e+01 
133 5702 0 0 0 4.580970e+00 2.147355e+02 9.486851e+01 1.007630e+01 
134 5719 0 0 0 4.580969e+00 2.147355e+02 9.486853e+01 1.007630e+01 
135 5736 0 0 0 4.580970e+00 2.147355e+02 9.486852e+01 1.007630e+01 
136 5753 0 0 0 4.580971e+00 2.147355e+02 9.486851e+01 1.007630e+01 
137 5770 0 0 0 4.580970e+00 2.147355e+02 9.486856e+01 1.007630e+01 
138 5787 0 0 0 4.580970e+00 2.147355e+02 9.486853e+01 1.007630e+01 
139 5804 0 0 0 4.580970e+00 2.147355e+02 9.486856e+01 1.007630e+01 
140 5821 0 0 0 4.580970e+00 2.147355e+02 9.486855e+01 1.007630e+01 
141 5838 0 0 0 4.580970e+00 2.147355e+02 9.486855e+01 1.007630e+01 
142 5855 0 0 0 4.580971e+00 2.147355e+02 9.486854e+01 1.007630e+01 
143 5872 0 0 0 4.580970e+00 2.147355e+02 9.486855e+01 1.007630e+01 
144 5889 0 0 0 4.580970e+00 2.147355e+02 9.486855e+01 1.007630e+01 
145 5906 0 0 0 4.580970e+00 2.147355e+02 9.486856e+01 1.007630e+01 
146 5923 0 0 0 4.580970e+00 2.147355e+02 9.486856e+01 1.007630e+01 
147 5940 0 0 0 4.580970e+00 2.147355e+02 9.486856e+01 1.007630e+01 
148 5957 0 0 0 4.580970e+00 2.147355e+02 9.486857e+01 1.007630e+01 
149 5974 0 0 0 4.580970e+00 2.147355e+02 9.486856e+01 1.007630e+01 
150 5991 0 0 0 4.580970e+00 2.147355e+02 9.486857e+01 1.007630e+01 
151 6008 0 0 0 4.580970e+00 2.147355e+02 9.486856e+01 1.007630e+01 
152 6025 0 0 0 4.580971e+00 2.147355e+02 9.486856e+01 1.007630e+01 
153 6042 0 0 0 4.580970e+00 2.147355e+02 9.486856e+01 1.007630e+01 
154 6059 0 0 0 4.580970e+00 2.147355e+02 9.486856e+01 1.007630e+01 
155 6076 0 0 0 4.580970e+00 2.147355e+02 9.486857e+01 1.007630e+01 
156 6093 0 0 0 4.580970e+00 2.147355e+02 9.486857e+01 1.007630e+01 
157 6110 0 0 0 4.580970e+00 2.147355e+02 9.486857e+01 1.007630e+01 
158 6127 0 0 0 4.580970e+00 2.147355e+02 9.486857e+01 1.007630e+01 
159 6144 0 0 0 4.580970e+00 2.147355e+02 9.486857e+01 1.007630e+01 
160 6161 0 0 0 4.580970e+00 2.147355e+02 9.486857e+01 1.007630e+01 
161 6178 0 0 0 4.580970e+00 2.147355e+02 9.486857e+01 1.007630e+01 
162 6195 0 0 0 4.580970e+00 2.147355e+02 9.486857e+01 1.007630e+01 
163 6212 0 0 0 4.580970e+00 2.147355e+02 9.486857e+01 1.007630e+01 
164 6229 0 0 0 4.580971e+00 2.147355e+02 9.486857e+01 1.007630e+01 
165 6246 0 0 0 4.580970e+00 2.147355e+02 9.486857e+01 1.007630e+01 
166 6263 0 0 0 4.580971e+00 2.147355e+02 9.486857e+01 1.007630e+01 
167 6280 0 0 0 4.580971e+00 2.147355e+02 9.486857e+01 1.007630e+01 
168 6297 0 0 0 4.580971e+00 2.147355e+02 9.486857e+01 1.007630e+01 
169 6314 0 0 0 4.580971e+00 2.147355e+02 9.486857e+01 1.007630e+01 
170 6331 0 0 0 4.580971e+00 2.147355e+02 9.486857e+01 1.007630e+01 
171 6348 0 0 0 4.580971e+00 2.147355e+02 9.486857e+01 1.007630e+01 
172 6365 0 0 0 4.580971e+00 2.147355e+02 9.486857e+01 1.007630e+01 
173 6382 0 0 0 4.580971e+00 2.147355e+02 9.486857e+01 1.007630e+01 
174 6399 0 0 0 4.580971e+00 2.147355e+02 9.486857e+01 1.007630e+01 
175 6416 0 0 0 4.580971e+00 2.147355e+02 9.486857e+01 1.007630e+01 
176 6433 0 0 0 4.580971e+00 2.147355e+02 9.486857e+01 1.007630e+01 
177 6450 0 0 0 4.580971e+00 2.147355e+02 9.486857e+01 1.007630e+01 
178 6467 0 0 0 4.580971e+00 2.147355e+02 9.486857e+01 1.007630e+01 
179 6484 0 0 0 4.580971e+00 2.147355e+02 9.486857e+01 1.007630e+01 
180 6501 0 0 0 4.580971e+00 2.147355e+02 9.486857e+01 1.007630e+01 
181 6518 0 0 0 4.580971e+00 2.147355e+02 9.486857e+01 1.007630e+01 
182 6535 0 0 0 4.580971e+00 2.147355e+02 9.486857e+01 1.007630e+01 
183 6552 0 0 0 4.580971e+00 2.147355e+02 9.486857e+01 1.007630e+01 
184 6569 0 0 0 4.580971e+00 2.147355e+02 9.486857e+01 1.007630e+01 
185 6586 0 0 0 4.580971e+00 2.147355e+02 9.486857e+01 1.007630e+01 
186 6603 0 0 0 4.580971e+00 2.147355e+02 9.486857e+01 1.007630e+01 
187 6620 0 0 0 4.580971e+00 2.147355e+02 9.486857e+01 1.007630e+01 
188 6637 0 0 0 4.580971e+00 2.147355e+02 9.486857e+01 1.007630e+01 
189 6654 0 0 0 4.580971e+00 2.147355e+02 9.486857e+01 1.007630e+01 
190 6671 0 0 0 4.580971e+00 2.147355e+02 9.486857e+01 1.007630e+01 
191 6688 0 0 0 4.580971e+00 2.147355e+02 9.486857e+01 1.007630e+01 
192 6705 0 0 0 4.580971e+00 2.147355e+02 9.486857e+01 1.007630e+01 
193 6722 0 0 0 4.580971e+00 2.147355e+02 9.486857e+01 1.007630e+01 
194 6739 0 0 0 4.580971e+00 2.147355e+02 9.486857e+01 1.007630e+01 
195 6756 0 0 0 4.580971e+00 2.147355e+02 9.486857e+01 1.007630e+01 
196 6773 0 0 0 4.580971e+00 2.147355e+02 9.486857e+01 1.007630e+01 
197 6790 0 0 0 4.580971e+00 2.147355e+02 9.486857e+01 1.007630e+01 
198 6807 0 0 0 4.580971e+00 2.147355e+02 9.486857e+01 1.007630e+01 
199 6824 0 0 0 4.580971e+00 2.147355e+02 9.486857e+01 1.007630e+01 
200 6841 0 0 0 4.580971e+00 2.147355e+02 9.486857e+01 1.007630e+01 
201 6858 0 0 0 4.580971e+00 2.147355e+02 9.486857e+01 1.007630e+01 
202 6875 0 0 0 4.580971e+00 2.147355e+02 9.486857e+01 1.007630e+01 
203 6892 0 0 0 4.580971e+00 2.147355e+02 9.486857e+01 1.007630e+01 
204 6909 0 0 0 4.580971e+00 2.147355e+02 9.486857e+01 1.007630e+01 
205 6926 0 0 0 4.580971e+00 2.147355e+02 9.486857e+01 1.007630e+01 
206 6943 0 0 0 4.580971e+00 2.147355e+02 9.486857e+01 1.007630e+01 
207 6960 0 0 0 4.580971e+00 2.147355e+02 9.486857e+01 1.007630e+01 
208 6977 0 0 0 4.580971e+00 2.147355e+02 9.486857e+01 1.007630e+01 
209 6994 0 0 0 4.580971e+00 2.147355e+02 9.486857e+01 1.007630e+01 
210 7011 0 0 0 4.580971e+00 2.147355e+02 9.486857e+01 1.007630e+01 
211 7028 0 0 0 4.580971e+00 2.147355e+02 9.486857e+01 1.007630e+01 
212 7045 0 0 0 4.580971e+00 2.147355e+02 9.486857e+01 1.007630e+01 
213 7062 0 0 0 4.580971e+00 2.147355e+02 9.486857e+01 1.007630e+01 
214 7079 0 0 0 4.580971e+00 2.147355e+02 9.486857e+01 1.007630e+01 
215 7096 0 0 0 4.580971e+00 2.147355e+02 9.486857e+01 1.007630e+01 
216 7113 0 0 0 4.580971e+00 2.147355e+02 9.486857e+01 1.007630e+01 
217 7130 0 0 0 4.580971e+00 2.147355e+02 9.486857e+01 1.007630e+01 
218 7147 0 0 0 4.580971e+00 2.147355e+02 9.486857e+01 1.007630e+01 
219 7164 0 0 0 4.580971e+00 2.147355e+02 9.486857e+01 1.007630e+01 
220 7181 0 0 0 4.580971e+00 2.147355e+02 9.486857e+01 1.007630e+01 
221 7198 0 0 0 4.580971e+00 2.147355e+02 9.486857e+01 1.007630e+01 
222 7215 0 0 0 4.580971e+00 2.147355e+02 9.486857e+01 1.007630e+01 
223 7232 0 0 0 4.580971e+00 2.147355e+02 9.486857e+01 1.007630e+01 
1 7268 0 0 0 7.666182e-01 2.055450e+02 7.274543e+01 1.189134e+01 
2 7302 0 0 0 3.956818e-02 2.062288e+02 7.079351e+01 1.019670e+01 
3 7336 0 0 0 5.686649e-01 2.028840e+02 8.599700e+01 9.466466e+00 
4 7370 0 0 0 1.646352e+00 2.176239e+02 8.963392e+01 9.779307e+00 
5 7404 0 0 0 3.343898e+00 2.197152e+02 8.918171e+01 1.018209e+01 
6 7438 0 0 0 4.940326e+00 2.189023e+02 7.554300e+01 1.001171e+01 
7 7472 0 0 0 6.893182e+00 2.138191e+02 8.603589e+01 1.076946e+01 
8 7506 0 0 0 4.642024e+00 2.221241e+02 7.508693e+01 9.955881e+00 
9 7540 0 0 0 4.681145e+00 2.245699e+02 7.964904e+01 9.932212e+00 
10 7574 0 0 0 4.947633e+00 2.234958e+02 7.915345e+01 9.729197e+00 
11 7608 0 0 0 5.041025e+00 2.184724e+02 8.105296e+01 9.819550e+00 
12 7642 0 0 0 4.809254e+00 2.154369e+02 8.728025e+01 9.685171e+00 
13 7676 0 0 0 4.730186e+00 2.163924e+02 9.057389e+01 9.413189e+00 
14 7710 0 0 0 4.582450e+00 2.180725e+02 8.881116e+01 1.002527e+01 
15 7744 0 0 0 4.803377e+00 2.147316e+02 8.903176e+01 1.041661e+01 
16 7778 0 0 0 4.325944e+00 2.145914e+02 9.262933e+01 1.008301e+01 
17 7812 0 0 0 4.530497e+00 2.146853e+02 9.144887e+01 1.041481e+01 
18 7846 0 0 0 4.449678e+00 2.141746e+02 9.216646e+01 9.959280e+00 
19 7880 0 0 0 4.326263e+00 2.152483e+02 9.198237e+01 9.996553e+00 
20 7914 0 0 0 4.361056e+00 2.150573e+02 9.187196e+01 1.000511e+01 
21 7948 0 0 0 4.385332e+00 2.144168e+02 9.354069e+01 1.007676e+01 
22 7982 0 0 0 4.374069e+00 2.145922e+02 9.395554e+01 1.014087e+01 
23 8016 0 0 0 4.423345e+00 2.139877e+02 9.458120e+01 1.006417e+01 
24 8050 0 0 0 4.467534e+00 2.143347e+02 9.411476e+01 1.005173e+01 
25 8084 0 0 0 4.405554e+00 2.139560e+02 9.491108e+01 1.009328e+01 
26 8118 0 0 0 4.451740e+00 2.138028e+02 9.513079e+01 1.006110e+01 
27 8152 0 0 0 4.407299e+00 2.138087e+02 9.544895e+01 1.005952e+01 
28 8186 0 0 0 4.449111e+00 2.135823e+02 9.581127e+01 1.004886e+01 
