%  columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst fitness function value, further objective values of best" (startseed=214675, 2023/10/9 16:50:38.76)
31 280 2.502826e+01 3.128585e+01  2.362623542973549817e+00  2.362623542973549817e+00  2.371703737851947213e+00  2.406638470902345617e+00
32 289 2.572805e+01 3.173497e+01  2.355327343101083493e+00  2.355327343101083493e+00  2.386919487891216551e+00  2.490074982225002564e+00
33 298 2.996688e+01 3.199723e+01  2.348003937333368540e+00  2.348003937333368540e+00  2.397184782350121779e+00  2.627163986633140880e+00
34 307 3.192837e+01 3.496564e+01  2.348003937333368540e+00  2.360180597982878492e+00  2.408572783077498336e+00  2.675607982900503057e+00
35 316 3.370409e+01 3.634327e+01  2.336548932385186017e+00  2.336548932385186017e+00  2.358994480133672411e+00  2.519623040775355705e+00
36 325 3.579417e+01 3.631109e+01  2.331367665601196570e+00  2.331367665601196570e+00  2.363031011267465509e+00  2.450171773523537322e+00
37 334 3.128034e+01 3.547083e+01  2.330804008092040469e+00  2.330804008092040469e+00  2.368413425850319776e+00  2.422124006860197465e+00
38 343 2.822704e+01 3.608946e+01  2.330350570987517411e+00  2.330350570987517411e+00  2.356470196994338906e+00  2.479134495207541367e+00
39 352 2.857893e+01 3.117610e+01  2.330350570987517411e+00  2.361669060287988398e+00  2.373034356105940379e+00  2.441181679435211027e+00
40 361 2.366085e+01 3.119990e+01  2.322831602878733026e+00  2.322831602878733026e+00  2.346344347306605460e+00  2.419978887679687496e+00
41 370 2.047752e+01 3.118893e+01  2.322831602878733026e+00  2.331898671240053567e+00  2.364387643729333632e+00  2.441135503607133383e+00
42 379 1.820231e+01 3.001544e+01  2.322831602878733026e+00  2.328331161628703683e+00  2.333845789876017207e+00  2.380591054760748726e+00
43 388 1.759328e+01 2.952261e+01  2.319321412669360427e+00  2.319321412669360427e+00  2.333333075181020622e+00  2.354748099014067897e+00
44 397 1.834431e+01 2.969305e+01  2.318377941305454826e+00  2.318377941305454826e+00  2.325012854476615765e+00  2.341197196017412718e+00
45 406 2.022381e+01 2.704489e+01  2.318229235574527092e+00  2.318229235574527092e+00  2.325647969348758615e+00  2.361365055157560899e+00
46 415 1.957242e+01 2.596826e+01  2.318229235574527092e+00  2.322499465745666125e+00  2.329167271036760134e+00  2.373968157293705250e+00
47 424 1.692278e+01 2.492482e+01  2.318229235574527092e+00  2.320994962924123328e+00  2.328899470972440433e+00  2.349607387899919075e+00
48 433 1.563053e+01 2.673753e+01  2.317307812584279425e+00  2.317307812584279425e+00  2.322882512393958709e+00  2.331299085333044196e+00
49 442 1.656967e+01 2.794020e+01  2.317307812584279425e+00  2.317420851059280640e+00  2.324477384330900787e+00  2.348742007674274213e+00
50 451 1.604984e+01 2.999279e+01  2.317307812584279425e+00  2.319531020522481057e+00  2.321370256702587120e+00  2.333466566942601794e+00
51 460 1.445225e+01 2.971905e+01  2.317307812584279425e+00  2.317982283164761625e+00  2.329296298362298678e+00  2.350065129949738374e+00
52 469 1.232937e+01 2.945521e+01  2.317307812584279425e+00  2.318710711091517496e+00  2.322731337230546700e+00  2.341126793199000744e+00
53 478 1.199764e+01 3.018867e+01  2.315767748066988041e+00  2.315767748066988041e+00  2.318258296123907769e+00  2.322961283470843519e+00
54 487 1.014695e+01 3.042096e+01  2.315767748066988041e+00  2.315859265096070541e+00  2.321721234074396456e+00  2.342791518247079097e+00
55 496 8.785778e+00 3.147971e+01  2.315767748066988041e+00  2.316544352444969590e+00  2.318021134865213106e+00  2.322612457059385793e+00
56 505 8.103818e+00 3.207891e+01  2.315767748066988041e+00  2.315928113091768381e+00  2.317095278894631960e+00  2.319757362808412715e+00
57 514 8.464634e+00 3.390392e+01  2.315767748066988041e+00  2.315969319578740304e+00  2.316548990530275631e+00  2.324698663018154310e+00
58 523 8.177507e+00 3.439506e+01  2.315759554033627321e+00  2.315759554033627321e+00  2.317084247234634908e+00  2.333805161028647213e+00
59 532 8.579876e+00 3.199245e+01  2.315644518139639896e+00  2.315644518139639896e+00  2.316598382700108871e+00  2.319883910116680159e+00
60 541 8.846514e+00 2.972587e+01  2.315644518139639896e+00  2.315666284734581026e+00  2.315888691784110165e+00  2.316764901695385515e+00
61 550 9.701495e+00 3.161220e+01  2.315644518139639896e+00  2.316038763580549720e+00  2.317804643574200796e+00  2.322310109914561327e+00
62 559 9.135022e+00 3.125263e+01  2.315644518139639896e+00  2.315699102216633332e+00  2.319623297731988387e+00  2.330080985483319544e+00
63 568 9.385277e+00 2.777082e+01  2.315612943569574256e+00  2.315612943569574256e+00  2.316424846450129138e+00  2.320268249156193452e+00
64 577 9.322588e+00 2.516500e+01  2.315608678683814148e+00  2.315608678683814148e+00  2.316698772076216883e+00  2.317795257652468965e+00
65 586 8.246860e+00 2.553188e+01  2.315608678683814148e+00  2.316209773308509412e+00  2.317269376189111885e+00  2.325985975137189854e+00
66 595 7.323063e+00 2.534224e+01  2.315608678683814148e+00  2.315795941591003881e+00  2.316309031235061155e+00  2.318517101380106915e+00
67 604 6.594004e+00 2.508548e+01  2.315608678683814148e+00  2.315664770228301528e+00  2.315964633662119798e+00  2.318386593007775609e+00
68 613 5.534189e+00 2.523032e+01  2.315608678683814148e+00  2.315874918540337557e+00  2.316162380637338369e+00  2.317442816803080508e+00
69 622 5.247992e+00 2.516236e+01  2.315503089531796288e+00  2.315503089531796288e+00  2.315823289675483565e+00  2.317306389918280196e+00
70 631 5.769545e+00 2.760849e+01  2.315503089531796288e+00  2.315578856247349826e+00  2.316156267253499212e+00  2.317960397725787658e+00
71 640 5.958221e+00 2.565933e+01  2.315503089531796288e+00  2.315904465980733740e+00  2.316108577967192161e+00  2.320854025563934275e+00
72 649 5.751389e+00 2.541390e+01  2.315503089531796288e+00  2.315511932335385659e+00  2.315857939567506740e+00  2.316405870861401262e+00
73 658 5.630733e+00 2.376262e+01  2.315472799689952677e+00  2.315472799689952677e+00  2.315691500849290207e+00  2.317244224435657252e+00
74 667 6.502850e+00 2.176687e+01  2.315472799689952677e+00  2.315505554176124470e+00  2.315751156449382453e+00  2.316959146018345184e+00
75 676 8.437973e+00 2.028442e+01  2.315278488175900318e+00  2.315278488175900318e+00  2.315638752274398193e+00  2.318797141620299040e+00
76 685 8.880093e+00 2.249865e+01  2.315278488175900318e+00  2.315367506190576741e+00  2.316035502258414702e+00  2.321353980075949508e+00
77 694 9.359084e+00 2.239270e+01  2.315278488175900318e+00  2.315507878339437386e+00  2.315759982034967468e+00  2.318136511764147478e+00
